"subject","success","timeout","trial_index","rt","stimulus","block","category","correct","stim_type","trial_in_block","trial_label","participant_id"
"nf3klehwla56xjb",NA,NA,58,227,"img/tragedy.jpg",7,"BAD",TRUE,"word",2,"block7_2","test"
"nf3klehwla56xjb",NA,NA,59,139,"img/l_g_3_s_009.png",7,"girl",FALSE,"picture",3,"block7_3","test"
"nf3klehwla56xjb",NA,NA,60,152,"img/laughter.jpg",7,"GOOD",FALSE,"word",4,"block7_4","test"
"nf3klehwla56xjb",NA,NA,61,353,"img/A_B_3_S_004.png",7,"boy",FALSE,"picture",5,"block7_5","test"
"nf3klehwla56xjb",NA,NA,62,310,"img/miracle.jpg",7,"GOOD",FALSE,"word",6,"block7_6","test"
"nf3klehwla56xjb",NA,NA,63,293,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",7,"block7_7","test"
"nf3klehwla56xjb",NA,NA,64,1321,"img/hatred.jpg",7,"BAD",FALSE,"word",8,"block7_8","test"
"nf3klehwla56xjb",NA,NA,65,444,"img/B_G_3_S_002.png",7,"girl",FALSE,"picture",9,"block7_9","test"
"nf3klehwla56xjb",NA,NA,66,234,"img/lucky.jpg",7,"GOOD",TRUE,"word",10,"block7_10","test"
"nf3klehwla56xjb",NA,NA,67,1208,"img/B_B_3_S_008.png",7,"boy",FALSE,"picture",11,"block7_11","test"
"nf3klehwla56xjb",NA,NA,68,9,"img/gift.jpg",7,"GOOD",TRUE,"word",12,"block7_12","test"
"nf3klehwla56xjb",NA,NA,69,43,"img/W_B_3_S_002.png",7,"boy",TRUE,"picture",13,"block7_13","test"
"nf3klehwla56xjb",NA,NA,70,31,"img/grief.jpg",7,"BAD",TRUE,"word",14,"block7_14","test"
"nf3klehwla56xjb",NA,NA,71,144,"img/A_G_3_S_006.png",7,"girl",FALSE,"picture",15,"block7_15","test"
"nf3klehwla56xjb",NA,NA,72,123,"img/ugly.jpg",7,"BAD",FALSE,"word",16,"block7_16","test"
"nf3klehwla56xjb",NA,NA,73,68,"img/l_g_3_s_009.png",7,"girl",FALSE,"picture",17,"block7_17","test"
"nf3klehwla56xjb",NA,NA,74,105,"img/laughter.jpg",7,"GOOD",TRUE,"word",18,"block7_18","test"
"nf3klehwla56xjb",NA,NA,75,105,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",19,"block7_19","test"
"nf3klehwla56xjb",NA,NA,76,143,"img/lucky.jpg",7,"GOOD",TRUE,"word",20,"block7_20","test"
"nf3klehwla56xjb",NA,NA,77,81,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",21,"block7_21","test"
"nf3klehwla56xjb",NA,NA,78,78,"img/hatred.jpg",7,"BAD",FALSE,"word",22,"block7_22","test"
"nf3klehwla56xjb",NA,NA,79,95,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",23,"block7_23","test"
"nf3klehwla56xjb",NA,NA,80,96,"img/grief.jpg",7,"BAD",TRUE,"word",24,"block7_24","test"
"nf3klehwla56xjb",NA,NA,81,63,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",25,"block7_25","test"
"nf3klehwla56xjb",NA,NA,82,121,"img/tragedy.jpg",7,"BAD",TRUE,"word",26,"block7_26","test"
"nf3klehwla56xjb",NA,NA,83,95,"img/A_B_3_S_004.png",7,"boy",TRUE,"picture",27,"block7_27","test"
"nf3klehwla56xjb",NA,NA,84,95,"img/gift.jpg",7,"GOOD",FALSE,"word",28,"block7_28","test"
"nf3klehwla56xjb",NA,NA,85,113,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",29,"block7_29","test"
"nf3klehwla56xjb",NA,NA,86,108,"img/ugly.jpg",7,"BAD",FALSE,"word",30,"block7_30","test"
"nf3klehwla56xjb",NA,NA,87,87,"img/W_B_3_S_002.png",7,"boy",TRUE,"picture",31,"block7_31","test"
"nf3klehwla56xjb",NA,NA,88,81,"img/miracle.jpg",7,"GOOD",FALSE,"word",32,"block7_32","test"
"suo9anmo45ju10j",NA,NA,6,7093,"img/W_B_3_S_002.png",1,"boy",TRUE,"picture",1,"block1_1",NA
"suo9anmo45ju10j",NA,NA,7,2203,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",2,"block1_2",NA
"suo9anmo45ju10j",NA,NA,8,1096,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",3,"block1_3",NA
"suo9anmo45ju10j",NA,NA,9,2141,"img/B_G_3_S_002.png",1,"girl",TRUE,"picture",4,"block1_4",NA
"suo9anmo45ju10j",NA,NA,10,1267,"img/B_G_3_S_002.png",1,"girl",TRUE,"picture",5,"block1_5",NA
"suo9anmo45ju10j",NA,NA,11,7182,"img/W_B_3_S_002.png",1,"boy",TRUE,"picture",6,"block1_6",NA
"suo9anmo45ju10j",NA,NA,12,3187,"img/A_G_3_S_006.png",1,"girl",TRUE,"picture",7,"block1_7",NA
"suo9anmo45ju10j",NA,NA,13,1361,"img/l_b_3_s_010.png",1,"boy",TRUE,"picture",8,"block1_8",NA
"suo9anmo45ju10j",NA,NA,14,1382,"img/W_G_3_S_003.png",1,"girl",TRUE,"picture",9,"block1_9",NA
"suo9anmo45ju10j",NA,NA,15,1388,"img/l_b_3_s_010.png",1,"boy",TRUE,"picture",10,"block1_10",NA
"suo9anmo45ju10j",NA,NA,16,1088,"img/B_B_3_S_008.png",1,"boy",TRUE,"picture",11,"block1_11",NA
"suo9anmo45ju10j",NA,NA,17,1193,"img/W_G_3_S_003.png",1,"girl",TRUE,"picture",12,"block1_12",NA
"suo9anmo45ju10j",NA,NA,18,1350,"img/B_B_3_S_008.png",1,"boy",TRUE,"picture",13,"block1_13",NA
"suo9anmo45ju10j",NA,NA,19,1254,"img/A_G_3_S_006.png",1,"girl",TRUE,"picture",14,"block1_14",NA
"suo9anmo45ju10j",NA,NA,20,2333,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",15,"block1_15",NA
"suo9anmo45ju10j",NA,NA,21,2299,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",16,"block1_16",NA
"suo9anmo45ju10j",NA,NA,23,3294,"img/gift.jpg",2,"GOOD",TRUE,"word",1,"block2_1",NA
"suo9anmo45ju10j",NA,NA,24,1031,"img/hatred.jpg",2,"BAD",TRUE,"word",2,"block2_2",NA
"suo9anmo45ju10j",NA,NA,25,1157,"img/gift.jpg",2,"GOOD",TRUE,"word",3,"block2_3",NA
"suo9anmo45ju10j",NA,NA,26,773,"img/laughter.jpg",2,"GOOD",TRUE,"word",4,"block2_4",NA
"suo9anmo45ju10j",NA,NA,27,1071,"img/grief.jpg",2,"BAD",TRUE,"word",5,"block2_5",NA
"suo9anmo45ju10j",NA,NA,28,1070,"img/tragedy.jpg",2,"BAD",TRUE,"word",6,"block2_6",NA
"suo9anmo45ju10j",NA,NA,29,1356,"img/lucky.jpg",2,"GOOD",TRUE,"word",7,"block2_7",NA
"suo9anmo45ju10j",NA,NA,30,936,"img/miracle.jpg",2,"GOOD",TRUE,"word",8,"block2_8",NA
"suo9anmo45ju10j",NA,NA,31,1115,"img/ugly.jpg",2,"BAD",TRUE,"word",9,"block2_9",NA
"suo9anmo45ju10j",NA,NA,32,1925,"img/lucky.jpg",2,"GOOD",TRUE,"word",10,"block2_10",NA
"suo9anmo45ju10j",NA,NA,33,1074,"img/laughter.jpg",2,"GOOD",TRUE,"word",11,"block2_11",NA
"suo9anmo45ju10j",NA,NA,34,1038,"img/grief.jpg",2,"BAD",TRUE,"word",12,"block2_12",NA
"suo9anmo45ju10j",NA,NA,35,638,"img/tragedy.jpg",2,"BAD",TRUE,"word",13,"block2_13",NA
"suo9anmo45ju10j",NA,NA,36,734,"img/hatred.jpg",2,"BAD",TRUE,"word",14,"block2_14",NA
"suo9anmo45ju10j",NA,NA,37,929,"img/miracle.jpg",2,"GOOD",TRUE,"word",15,"block2_15",NA
"suo9anmo45ju10j",NA,NA,38,995,"img/ugly.jpg",2,"BAD",TRUE,"word",16,"block2_16",NA
"suo9anmo45ju10j",NA,NA,40,3511,"img/l_b_3_s_010.png",3,"boy",TRUE,"picture",1,"block3_1",NA
"suo9anmo45ju10j",NA,NA,41,1495,"img/miracle.jpg",3,"GOOD",TRUE,"word",2,"block3_2",NA
"suo9anmo45ju10j",NA,NA,42,823,"img/W_G_3_S_003.png",3,"girl",TRUE,"picture",3,"block3_3",NA
"suo9anmo45ju10j",NA,NA,43,1001,"img/gift.jpg",3,"GOOD",TRUE,"word",4,"block3_4",NA
"suo9anmo45ju10j",NA,NA,44,1189,"img/A_G_3_S_006.png",3,"girl",TRUE,"picture",5,"block3_5",NA
"suo9anmo45ju10j",NA,NA,45,1133,"img/hatred.jpg",3,"BAD",TRUE,"word",6,"block3_6",NA
"suo9anmo45ju10j",NA,NA,46,841,"img/B_G_3_S_002.png",3,"girl",TRUE,"picture",7,"block3_7",NA
"suo9anmo45ju10j",NA,NA,47,1127,"img/grief.jpg",3,"BAD",TRUE,"word",8,"block3_8",NA
"suo9anmo45ju10j",NA,NA,48,955,"img/A_B_3_S_004.png",3,"boy",TRUE,"picture",9,"block3_9",NA
"suo9anmo45ju10j",NA,NA,49,755,"img/laughter.jpg",3,"GOOD",TRUE,"word",10,"block3_10",NA
"suo9anmo45ju10j",NA,NA,50,1815,"img/W_B_3_S_002.png",3,"boy",TRUE,"picture",11,"block3_11",NA
"suo9anmo45ju10j",NA,NA,51,1556,"img/tragedy.jpg",3,"BAD",TRUE,"word",12,"block3_12",NA
"suo9anmo45ju10j",NA,NA,52,794,"img/l_g_3_s_009.png",3,"girl",TRUE,"picture",13,"block3_13",NA
"suo9anmo45ju10j",NA,NA,53,2034,"img/lucky.jpg",3,"GOOD",TRUE,"word",14,"block3_14",NA
"suo9anmo45ju10j",NA,NA,54,3644,"img/B_B_3_S_008.png",3,"boy",TRUE,"picture",15,"block3_15",NA
"suo9anmo45ju10j",NA,NA,55,4510,"img/ugly.jpg",3,"BAD",TRUE,"word",16,"block3_16",NA
"suo9anmo45ju10j",NA,NA,57,5948,"img/l_g_3_s_009.png",4,"girl",TRUE,"picture",1,"block4_1",NA
"suo9anmo45ju10j",NA,NA,58,1000,"img/laughter.jpg",4,"GOOD",TRUE,"word",2,"block4_2",NA
"suo9anmo45ju10j",NA,NA,59,1607,"img/l_b_3_s_010.png",4,"boy",TRUE,"picture",3,"block4_3",NA
"suo9anmo45ju10j",NA,NA,60,9789,"img/miracle.jpg",4,"GOOD",TRUE,"word",4,"block4_4",NA
"suo9anmo45ju10j",NA,NA,61,1619,"img/W_B_3_S_002.png",4,"boy",TRUE,"picture",5,"block4_5",NA
"suo9anmo45ju10j",NA,NA,62,1330,"img/tragedy.jpg",4,"BAD",TRUE,"word",6,"block4_6",NA
"suo9anmo45ju10j",NA,NA,63,975,"img/B_B_3_S_008.png",4,"boy",TRUE,"picture",7,"block4_7",NA
"suo9anmo45ju10j",NA,NA,64,944,"img/ugly.jpg",4,"BAD",TRUE,"word",8,"block4_8",NA
"suo9anmo45ju10j",NA,NA,65,689,"img/A_B_3_S_004.png",4,"boy",TRUE,"picture",9,"block4_9",NA
"suo9anmo45ju10j",NA,NA,66,673,"img/hatred.jpg",4,"BAD",TRUE,"word",10,"block4_10",NA
"suo9anmo45ju10j",NA,NA,67,666,"img/W_G_3_S_003.png",4,"girl",TRUE,"picture",11,"block4_11",NA
"suo9anmo45ju10j",NA,NA,68,959,"img/gift.jpg",4,"GOOD",TRUE,"word",12,"block4_12",NA
"suo9anmo45ju10j",NA,NA,69,617,"img/A_G_3_S_006.png",4,"girl",TRUE,"picture",13,"block4_13",NA
"suo9anmo45ju10j",NA,NA,70,8607,"img/lucky.jpg",4,"GOOD",TRUE,"word",14,"block4_14",NA
"suo9anmo45ju10j",NA,NA,71,1282,"img/B_G_3_S_002.png",4,"girl",TRUE,"picture",15,"block4_15",NA
"suo9anmo45ju10j",NA,NA,72,1021,"img/grief.jpg",4,"BAD",TRUE,"word",16,"block4_16",NA
"suo9anmo45ju10j",NA,NA,73,953,"img/A_G_3_S_006.png",4,"girl",TRUE,"picture",17,"block4_17",NA
"suo9anmo45ju10j",NA,NA,74,1030,"img/ugly.jpg",4,"BAD",TRUE,"word",18,"block4_18",NA
"suo9anmo45ju10j",NA,NA,75,738,"img/W_G_3_S_003.png",4,"girl",TRUE,"picture",19,"block4_19",NA
"suo9anmo45ju10j",NA,NA,76,1083,"img/grief.jpg",4,"BAD",TRUE,"word",20,"block4_20",NA
"suo9anmo45ju10j",NA,NA,77,768,"img/l_g_3_s_009.png",4,"girl",TRUE,"picture",21,"block4_21",NA
"suo9anmo45ju10j",NA,NA,78,1462,"img/gift.jpg",4,"GOOD",TRUE,"word",22,"block4_22",NA
"suo9anmo45ju10j",NA,NA,79,717,"img/B_G_3_S_002.png",4,"girl",TRUE,"picture",23,"block4_23",NA
"suo9anmo45ju10j",NA,NA,80,1283,"img/miracle.jpg",4,"GOOD",TRUE,"word",24,"block4_24",NA
"suo9anmo45ju10j",NA,NA,81,646,"img/B_B_3_S_008.png",4,"boy",TRUE,"picture",25,"block4_25",NA
"suo9anmo45ju10j",NA,NA,82,1351,"img/lucky.jpg",4,"GOOD",TRUE,"word",26,"block4_26",NA
"suo9anmo45ju10j",NA,NA,83,712,"img/A_B_3_S_004.png",4,"boy",TRUE,"picture",27,"block4_27",NA
"suo9anmo45ju10j",NA,NA,84,652,"img/hatred.jpg",4,"BAD",TRUE,"word",28,"block4_28",NA
"suo9anmo45ju10j",NA,NA,85,579,"img/l_b_3_s_010.png",4,"boy",TRUE,"picture",29,"block4_29",NA
"suo9anmo45ju10j",NA,NA,86,576,"img/laughter.jpg",4,"GOOD",TRUE,"word",30,"block4_30",NA
"suo9anmo45ju10j",NA,NA,87,588,"img/W_B_3_S_002.png",4,"boy",TRUE,"picture",31,"block4_31",NA
"suo9anmo45ju10j",NA,NA,88,770,"img/tragedy.jpg",4,"BAD",TRUE,"word",32,"block4_32",NA
"suo9anmo45ju10j",NA,NA,90,2356,"img/W_B_3_S_002.png",5,"boy",TRUE,"picture",1,"block5_1",NA
"suo9anmo45ju10j",NA,NA,91,878,"img/B_B_3_S_008.png",5,"boy",TRUE,"picture",2,"block5_2",NA
"suo9anmo45ju10j",NA,NA,92,859,"img/A_B_3_S_004.png",5,"boy",TRUE,"picture",3,"block5_3",NA
"suo9anmo45ju10j",NA,NA,93,488,"img/l_b_3_s_010.png",5,"boy",TRUE,"picture",4,"block5_4",NA
"suo9anmo45ju10j",NA,NA,94,560,"img/l_b_3_s_010.png",5,"boy",TRUE,"picture",5,"block5_5",NA
"suo9anmo45ju10j",NA,NA,95,614,"img/A_G_3_S_006.png",5,"girl",TRUE,"picture",6,"block5_6",NA
"suo9anmo45ju10j",NA,NA,96,565,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",7,"block5_7",NA
"suo9anmo45ju10j",NA,NA,97,594,"img/B_B_3_S_008.png",5,"boy",TRUE,"picture",8,"block5_8",NA
"suo9anmo45ju10j",NA,NA,98,568,"img/B_G_3_S_002.png",5,"girl",TRUE,"picture",9,"block5_9",NA
"suo9anmo45ju10j",NA,NA,99,627,"img/A_G_3_S_006.png",5,"girl",FALSE,"picture",10,"block5_10",NA
"suo9anmo45ju10j",NA,NA,100,2200,"img/l_g_3_s_009.png",5,"girl",TRUE,"picture",11,"block5_11",NA
"suo9anmo45ju10j",NA,NA,101,722,"img/W_G_3_S_003.png",5,"girl",TRUE,"picture",12,"block5_12",NA
"suo9anmo45ju10j",NA,NA,102,698,"img/B_G_3_S_002.png",5,"girl",TRUE,"picture",13,"block5_13",NA
"suo9anmo45ju10j",NA,NA,103,1332,"img/A_B_3_S_004.png",5,"boy",TRUE,"picture",14,"block5_14",NA
"suo9anmo45ju10j",NA,NA,104,1083,"img/W_B_3_S_002.png",5,"boy",TRUE,"picture",15,"block5_15",NA
"suo9anmo45ju10j",NA,NA,105,997,"img/W_G_3_S_003.png",5,"girl",TRUE,"picture",16,"block5_16",NA
"suo9anmo45ju10j",NA,NA,107,1115,"img/W_B_3_S_002.png",6,"boy",TRUE,"picture",1,"block6_1",NA
"suo9anmo45ju10j",NA,NA,108,1542,"img/laughter.jpg",6,"GOOD",FALSE,"word",2,"block6_2",NA
"suo9anmo45ju10j",NA,NA,109,1786,"img/A_G_3_S_006.png",6,"girl",TRUE,"picture",3,"block6_3",NA
"suo9anmo45ju10j",NA,NA,110,10202,"img/hatred.jpg",6,"BAD",FALSE,"word",4,"block6_4",NA
"suo9anmo45ju10j",NA,NA,111,1976,"img/l_g_3_s_009.png",6,"girl",TRUE,"picture",5,"block6_5",NA
"suo9anmo45ju10j",NA,NA,112,1815,"img/tragedy.jpg",6,"BAD",TRUE,"word",6,"block6_6",NA
"suo9anmo45ju10j",NA,NA,113,1107,"img/W_G_3_S_003.png",6,"girl",TRUE,"picture",7,"block6_7",NA
"suo9anmo45ju10j",NA,NA,114,1838,"img/gift.jpg",6,"GOOD",TRUE,"word",8,"block6_8",NA
"suo9anmo45ju10j",NA,NA,115,1029,"img/B_B_3_S_008.png",6,"boy",TRUE,"picture",9,"block6_9",NA
"suo9anmo45ju10j",NA,NA,116,1731,"img/ugly.jpg",6,"BAD",TRUE,"word",10,"block6_10",NA
"suo9anmo45ju10j",NA,NA,117,1425,"img/B_G_3_S_002.png",6,"girl",TRUE,"picture",11,"block6_11",NA
"suo9anmo45ju10j",NA,NA,118,928,"img/grief.jpg",6,"BAD",FALSE,"word",12,"block6_12",NA
"suo9anmo45ju10j",NA,NA,119,1241,"img/A_B_3_S_004.png",6,"boy",TRUE,"picture",13,"block6_13",NA
"suo9anmo45ju10j",NA,NA,120,2269,"img/miracle.jpg",6,"GOOD",FALSE,"word",14,"block6_14",NA
"suo9anmo45ju10j",NA,NA,121,2402,"img/l_b_3_s_010.png",6,"boy",TRUE,"picture",15,"block6_15",NA
"suo9anmo45ju10j",NA,NA,122,1313,"img/lucky.jpg",6,"GOOD",TRUE,"word",16,"block6_16",NA
"suo9anmo45ju10j",NA,NA,124,2398,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",1,"block7_1",NA
"suo9anmo45ju10j",NA,NA,125,1208,"img/miracle.jpg",7,"GOOD",TRUE,"word",2,"block7_2",NA
"suo9anmo45ju10j",NA,NA,126,672,"img/A_B_3_S_004.png",7,"boy",TRUE,"picture",3,"block7_3",NA
"suo9anmo45ju10j",NA,NA,127,750,"img/grief.jpg",7,"BAD",TRUE,"word",4,"block7_4",NA
"suo9anmo45ju10j",NA,NA,128,629,"img/l_g_3_s_009.png",7,"girl",TRUE,"picture",5,"block7_5",NA
"suo9anmo45ju10j",NA,NA,129,901,"img/hatred.jpg",7,"BAD",FALSE,"word",6,"block7_6",NA
"suo9anmo45ju10j",NA,NA,130,944,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",7,"block7_7",NA
"suo9anmo45ju10j",NA,NA,131,907,"img/tragedy.jpg",7,"BAD",TRUE,"word",8,"block7_8",NA
"suo9anmo45ju10j",NA,NA,132,677,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",9,"block7_9",NA
"suo9anmo45ju10j",NA,NA,133,926,"img/laughter.jpg",7,"GOOD",TRUE,"word",10,"block7_10",NA
"suo9anmo45ju10j",NA,NA,134,676,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",11,"block7_11",NA
"suo9anmo45ju10j",NA,NA,135,890,"img/ugly.jpg",7,"BAD",TRUE,"word",12,"block7_12",NA
"suo9anmo45ju10j",NA,NA,136,790,"img/W_B_3_S_002.png",7,"boy",TRUE,"picture",13,"block7_13",NA
"suo9anmo45ju10j",NA,NA,137,766,"img/gift.jpg",7,"GOOD",TRUE,"word",14,"block7_14",NA
"suo9anmo45ju10j",NA,NA,138,1362,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",15,"block7_15",NA
"suo9anmo45ju10j",NA,NA,139,1059,"img/lucky.jpg",7,"GOOD",TRUE,"word",16,"block7_16",NA
"suo9anmo45ju10j",NA,NA,140,1342,"img/B_G_3_S_002.png",7,"girl",TRUE,"picture",17,"block7_17",NA
"suo9anmo45ju10j",NA,NA,141,1155,"img/gift.jpg",7,"GOOD",TRUE,"word",18,"block7_18",NA
"suo9anmo45ju10j",NA,NA,142,1151,"img/l_g_3_s_009.png",7,"girl",TRUE,"picture",19,"block7_19",NA
"suo9anmo45ju10j",NA,NA,143,2627,"img/lucky.jpg",7,"GOOD",TRUE,"word",20,"block7_20",NA
"suo9anmo45ju10j",NA,NA,144,904,"img/A_B_3_S_004.png",7,"boy",TRUE,"picture",21,"block7_21",NA
"suo9anmo45ju10j",NA,NA,145,1399,"img/laughter.jpg",7,"GOOD",FALSE,"word",22,"block7_22",NA
"suo9anmo45ju10j",NA,NA,146,1326,"img/B_B_3_S_008.png",7,"boy",TRUE,"picture",23,"block7_23",NA
"suo9anmo45ju10j",NA,NA,147,746,"img/ugly.jpg",7,"BAD",TRUE,"word",24,"block7_24",NA
"suo9anmo45ju10j",NA,NA,148,701,"img/W_G_3_S_003.png",7,"girl",TRUE,"picture",25,"block7_25",NA
"suo9anmo45ju10j",NA,NA,149,1119,"img/hatred.jpg",7,"BAD",FALSE,"word",26,"block7_26",NA
"suo9anmo45ju10j",NA,NA,150,865,"img/l_b_3_s_010.png",7,"boy",TRUE,"picture",27,"block7_27",NA
"suo9anmo45ju10j",NA,NA,151,1128,"img/miracle.jpg",7,"GOOD",TRUE,"word",28,"block7_28",NA
"suo9anmo45ju10j",NA,NA,152,911,"img/A_G_3_S_006.png",7,"girl",TRUE,"picture",29,"block7_29",NA
"suo9anmo45ju10j",NA,NA,153,1252,"img/tragedy.jpg",7,"BAD",TRUE,"word",30,"block7_30",NA
"suo9anmo45ju10j",NA,NA,154,855,"img/W_B_3_S_002.png",7,"boy",TRUE,"picture",31,"block7_31",NA
"suo9anmo45ju10j",NA,NA,155,1072,"img/grief.jpg",7,"BAD",FALSE,"word",32,"block7_32",NA
"ynd4lben7p1677p",NA,NA,6,804,"img/W_B_3_S_002.png",1,"boy",TRUE,"picture",1,"block1_1","Yimeng"
"ynd4lben7p1677p",NA,NA,7,85,"img/W_G_3_S_003.png",1,"girl",TRUE,"picture",2,"block1_2","Yimeng"
"ynd4lben7p1677p",NA,NA,8,31,"img/l_b_3_s_010.png",1,"boy",TRUE,"picture",3,"block1_3","Yimeng"
"ynd4lben7p1677p",NA,NA,9,128,"img/B_G_3_S_002.png",1,"girl",TRUE,"picture",4,"block1_4","Yimeng"
"ynd4lben7p1677p",NA,NA,10,41,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",5,"block1_5","Yimeng"
"ynd4lben7p1677p",NA,NA,11,80,"img/B_B_3_S_008.png",1,"boy",FALSE,"picture",6,"block1_6","Yimeng"
"ynd4lben7p1677p",NA,NA,12,63,"img/W_B_3_S_002.png",1,"boy",FALSE,"picture",7,"block1_7","Yimeng"
"ynd4lben7p1677p",NA,NA,13,82,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",8,"block1_8","Yimeng"
"ynd4lben7p1677p",NA,NA,14,44,"img/A_G_3_S_006.png",1,"girl",FALSE,"picture",9,"block1_9","Yimeng"
"ynd4lben7p1677p",NA,NA,15,41,"img/W_G_3_S_003.png",1,"girl",FALSE,"picture",10,"block1_10","Yimeng"
"ynd4lben7p1677p",NA,NA,16,58,"img/l_b_3_s_010.png",1,"boy",TRUE,"picture",11,"block1_11","Yimeng"
"ynd4lben7p1677p",NA,NA,17,85,"img/B_B_3_S_008.png",1,"boy",FALSE,"picture",12,"block1_12","Yimeng"
"ynd4lben7p1677p",NA,NA,18,59,"img/l_g_3_s_009.png",1,"girl",TRUE,"picture",13,"block1_13","Yimeng"
"ynd4lben7p1677p",NA,NA,19,79,"img/B_G_3_S_002.png",1,"girl",FALSE,"picture",14,"block1_14","Yimeng"
"ynd4lben7p1677p",NA,NA,20,53,"img/A_B_3_S_004.png",1,"boy",TRUE,"picture",15,"block1_15","Yimeng"
"ynd4lben7p1677p",NA,NA,21,93,"img/A_G_3_S_006.png",1,"girl",TRUE,"picture",16,"block1_16","Yimeng"
"ynd4lben7p1677p",NA,NA,23,382,"img/laughter.jpg",2,"GOOD",TRUE,"word",1,"block2_1","Yimeng"
"ynd4lben7p1677p",NA,NA,24,49,"img/ugly.jpg",2,"BAD",TRUE,"word",2,"block2_2","Yimeng"
"ynd4lben7p1677p",NA,NA,25,82,"img/lucky.jpg",2,"GOOD",TRUE,"word",3,"block2_3","Yimeng"
"ynd4lben7p1677p",NA,NA,26,69,"img/laughter.jpg",2,"GOOD",FALSE,"word",4,"block2_4","Yimeng"
"ynd4lben7p1677p",NA,NA,27,80,"img/grief.jpg",2,"BAD",TRUE,"word",5,"block2_5","Yimeng"
"ynd4lben7p1677p",NA,NA,28,51,"img/tragedy.jpg",2,"BAD",FALSE,"word",6,"block2_6","Yimeng"
"ynd4lben7p1677p",NA,NA,29,69,"img/gift.jpg",2,"GOOD",TRUE,"word",7,"block2_7","Yimeng"
"ynd4lben7p1677p",NA,NA,30,103,"img/hatred.jpg",2,"BAD",TRUE,"word",8,"block2_8","Yimeng"
"ynd4lben7p1677p",NA,NA,31,72,"img/lucky.jpg",2,"GOOD",TRUE,"word",9,"block2_9","Yimeng"
"ynd4lben7p1677p",NA,NA,32,87,"img/miracle.jpg",2,"GOOD",FALSE,"word",10,"block2_10","Yimeng"
"ynd4lben7p1677p",NA,NA,33,77,"img/gift.jpg",2,"GOOD",FALSE,"word",11,"block2_11","Yimeng"
"ynd4lben7p1677p",NA,NA,34,79,"img/miracle.jpg",2,"GOOD",FALSE,"word",12,"block2_12","Yimeng"
"ynd4lben7p1677p",NA,NA,35,109,"img/grief.jpg",2,"BAD",TRUE,"word",13,"block2_13","Yimeng"
"ynd4lben7p1677p",NA,NA,36,91,"img/ugly.jpg",2,"BAD",FALSE,"word",14,"block2_14","Yimeng"
"ynd4lben7p1677p",NA,NA,37,63,"img/hatred.jpg",2,"BAD",FALSE,"word",15,"block2_15","Yimeng"
"ynd4lben7p1677p",NA,NA,38,71,"img/tragedy.jpg",2,"BAD",FALSE,"word",16,"block2_16","Yimeng"
"ynd4lben7p1677p",NA,NA,40,176,"img/W_G_3_S_003.png",3,"girl",TRUE,"picture",1,"block3_1","Yimeng"
"ynd4lben7p1677p",NA,NA,41,63,"img/laughter.jpg",3,"GOOD",FALSE,"word",2,"block3_2","Yimeng"
"ynd4lben7p1677p",NA,NA,42,44,"img/B_B_3_S_008.png",3,"boy",TRUE,"picture",3,"block3_3","Yimeng"
"ynd4lben7p1677p",NA,NA,43,78,"img/lucky.jpg",3,"GOOD",TRUE,"word",4,"block3_4","Yimeng"
"ynd4lben7p1677p",NA,NA,44,99,"img/B_G_3_S_002.png",3,"girl",FALSE,"picture",5,"block3_5","Yimeng"
"ynd4lben7p1677p",NA,NA,45,82,"img/grief.jpg",3,"BAD",TRUE,"word",6,"block3_6","Yimeng"
"ynd4lben7p1677p",NA,NA,46,162,"img/l_g_3_s_009.png",3,"girl",TRUE,"picture",7,"block3_7","Yimeng"
"ynd4lben7p1677p",NA,NA,47,9,"img/ugly.jpg",3,"BAD",FALSE,"word",8,"block3_8","Yimeng"
"ynd4lben7p1677p",NA,NA,48,9,"img/l_b_3_s_010.png",3,"boy",TRUE,"picture",9,"block3_9","Yimeng"
"ynd4lben7p1677p",NA,NA,49,142,"img/miracle.jpg",3,"GOOD",TRUE,"word",10,"block3_10","Yimeng"
"ynd4lben7p1677p",NA,NA,50,92,"img/W_B_3_S_002.png",3,"boy",TRUE,"picture",11,"block3_11","Yimeng"
"ynd4lben7p1677p",NA,NA,51,115,"img/gift.jpg",3,"GOOD",TRUE,"word",12,"block3_12","Yimeng"
